ticket_number,total_spent,total_quantity_articles,datetime,year,month,day,hour,minute,dayofweek,is_weekend
153413,2.4,2.0,2021-01-26 13:28:00,2021,1,26,13,28,1,0
153414,2.9,3.0,2021-01-26 13:28:00,2021,1,26,13,28,1,0
153415,1.4,1.0,2021-01-26 13:37:00,2021,1,26,13,37,1,0
153416,3.5999999999999996,3.0,2021-01-26 13:40:00,2021,1,26,13,40,1,0
153417,0.9,1.0,2021-01-26 13:41:00,2021,1,26,13,41,1,0
153418,2.4,2.0,2021-01-26 13:44:00,2021,1,26,13,44,1,0
153419,1.2,1.0,2021-01-26 13:44:00,2021,1,26,13,44,1,0
153420,1.2,1.0,2021-01-26 13:45:00,2021,1,26,13,45,1,0
153422,2.4,2.0,2021-01-26 13:53:00,2021,1,26,13,53,1,0
153423,2.5,1.0,2021-01-26 13:56:00,2021,1,26,13,56,1,0
153425,4.25,4.0,2021-01-26 17:04:00,2021,1,26,17,4,1,0
153426,4.95,6.0,2021-01-26 17:21:00,2021,1,26,17,21,1,0
153427,1.2,2.0,2021-01-26 17:30:00,2021,1,26,17,30,1,0
153428,-1.2,-2.0,2021-01-26 17:30:00,2021,1,26,17,30,1,0
153429,2.5,2.0,2021-01-26 17:32:00,2021,1,26,17,32,1,0
153430,1.2,2.0,2021-01-26 17:32:00,2021,1,26,17,32,1,0
153431,3.5999999999999996,3.0,2021-01-26 17:35:00,2021,1,26,17,35,1,0
153432,2.4,2.0,2021-01-26 17:37:00,2021,1,26,17,37,1,0
153433,1.2,1.0,2021-01-26 17:38:00,2021,1,26,17,38,1,0
153434,1.2,1.0,2021-01-26 17:40:00,2021,1,26,17,40,1,0
153435,1.8,2.0,2021-01-26 17:46:00,2021,1,26,17,46,1,0
153436,2.0,1.0,2021-01-26 17:53:00,2021,1,26,17,53,1,0
153437,2.0,1.0,2021-01-26 17:54:00,2021,1,26,17,54,1,0
153439,1.2,1.0,2021-01-26 17:57:00,2021,1,26,17,57,1,0
153441,6.9,6.0,2021-01-26 18:01:00,2021,1,26,18,1,1,0
153442,7.0,4.0,2021-01-26 18:02:00,2021,1,26,18,2,1,0
153443,1.0,1.0,2021-01-26 18:05:00,2021,1,26,18,5,1,0
153444,1.65,2.0,2021-01-26 18:07:00,2021,1,26,18,7,1,0
153445,2.1,2.0,2021-01-26 18:12:00,2021,1,26,18,12,1,0
153446,1.2,1.0,2021-01-26 18:14:00,2021,1,26,18,14,1,0
153447,2.4,2.0,2021-01-26 18:18:00,2021,1,26,18,18,1,0
153448,6.8,4.0,2021-01-26 18:21:00,2021,1,26,18,21,1,0
153449,4.8,4.0,2021-01-26 18:22:00,2021,1,26,18,22,1,0
153450,1.2,1.0,2021-01-26 18:23:00,2021,1,26,18,23,1,0
153451,1.2,1.0,2021-01-26 18:28:00,2021,1,26,18,28,1,0
153452,2.4,1.0,2021-01-26 18:35:00,2021,1,26,18,35,1,0
153453,1.2,1.0,2021-01-26 18:36:00,2021,1,26,18,36,1,0
153454,2.5,2.0,2021-01-26 18:37:00,2021,1,26,18,37,1,0
153455,2.4,2.0,2021-01-26 18:42:00,2021,1,26,18,42,1,0
153456,1.2,1.0,2021-01-26 18:47:00,2021,1,26,18,47,1,0
153458,5.1,4.0,2021-01-28 08:36:00,2021,1,28,8,36,3,0
153459,2.0,2.0,2021-01-28 08:44:00,2021,1,28,8,44,3,0
153460,1.2,1.0,2021-01-28 08:45:00,2021,1,28,8,45,3,0
153461,5.8,5.0,2021-01-28 08:56:00,2021,1,28,8,56,3,0
153462,5.199999999999999,4.0,2021-01-28 08:57:00,2021,1,28,8,57,3,0
153463,2.4,2.0,2021-01-28 09:03:00,2021,1,28,9,3,3,0
153464,1.5,1.0,2021-01-28 09:04:00,2021,1,28,9,4,3,0
153465,2.55,3.0,2021-01-28 09:12:00,2021,1,28,9,12,3,0
153467,1.2,1.0,2021-01-28 09:36:00,2021,1,28,9,36,3,0
153468,3.4000000000000004,3.0,2021-01-28 09:38:00,2021,1,28,9,38,3,0
153469,2.1,2.0,2021-01-28 09:40:00,2021,1,28,9,40,3,0
153470,2.3,2.0,2021-01-28 09:42:00,2021,1,28,9,42,3,0
153471,1.2,1.0,2021-01-28 09:52:00,2021,1,28,9,52,3,0
153472,2.3,2.0,2021-01-28 09:56:00,2021,1,28,9,56,3,0
153473,2.55,2.0,2021-01-28 10:09:00,2021,1,28,10,9,3,0
153474,2.55,2.0,2021-01-28 10:10:00,2021,1,28,10,10,3,0
153475,1.7999999999999998,2.0,2021-01-28 10:12:00,2021,1,28,10,12,3,0
153476,1.15,1.0,2021-01-28 10:13:00,2021,1,28,10,13,3,0
153477,0.9,1.0,2021-01-28 10:15:00,2021,1,28,10,15,3,0
153478,1.2,1.0,2021-01-28 10:18:00,2021,1,28,10,18,3,0
153479,9.2,8.0,2021-01-28 10:21:00,2021,1,28,10,21,3,0
153480,3.4000000000000004,3.0,2021-01-28 10:23:00,2021,1,28,10,23,3,0
153481,4.2,4.0,2021-01-28 10:26:00,2021,1,28,10,26,3,0
153482,1.2,1.0,2021-01-28 10:29:00,2021,1,28,10,29,3,0
153483,1.8,2.0,2021-01-28 10:30:00,2021,1,28,10,30,3,0
153484,1.9500000000000002,2.0,2021-01-28 10:30:00,2021,1,28,10,30,3,0
153485,1.7999999999999998,2.0,2021-01-28 10:31:00,2021,1,28,10,31,3,0
153486,2.8,2.0,2021-01-28 10:42:00,2021,1,28,10,42,3,0
153487,1.05,1.0,2021-01-28 10:49:00,2021,1,28,10,49,3,0
153488,7.0,1.0,2021-01-28 10:49:00,2021,1,28,10,49,3,0
153489,7.9,2.0,2021-01-28 10:51:00,2021,1,28,10,51,3,0
153490,2.15,2.0,2021-01-28 10:56:00,2021,1,28,10,56,3,0
153491,1.2,1.0,2021-01-28 10:59:00,2021,1,28,10,59,3,0
153492,1.2,1.0,2021-01-28 11:00:00,2021,1,28,11,0,3,0
153493,1.2,1.0,2021-01-28 11:01:00,2021,1,28,11,1,3,0
153494,3.45,3.0,2021-01-28 11:09:00,2021,1,28,11,9,3,0
153495,1.05,1.0,2021-01-28 11:10:00,2021,1,28,11,10,3,0
153496,1.2,1.0,2021-01-28 11:13:00,2021,1,28,11,13,3,0
153497,1.4,1.0,2021-01-28 11:15:00,2021,1,28,11,15,3,0
153498,1.05,1.0,2021-01-28 11:16:00,2021,1,28,11,16,3,0
153499,1.0,1.0,2021-01-28 11:20:00,2021,1,28,11,20,3,0
153500,4.8,5.0,2021-01-28 11:22:00,2021,1,28,11,22,3,0
153501,1.65,2.0,2021-01-28 11:23:00,2021,1,28,11,23,3,0
153502,3.15,3.0,2021-01-28 11:24:00,2021,1,28,11,24,3,0
153503,1.65,2.0,2021-01-28 11:26:00,2021,1,28,11,26,3,0
153504,1.5,2.0,2021-01-28 11:36:00,2021,1,28,11,36,3,0
153505,1.2,1.0,2021-01-28 11:37:00,2021,1,28,11,37,3,0
153506,1.2,1.0,2021-01-28 11:40:00,2021,1,28,11,40,3,0
153507,1.2,1.0,2021-01-28 11:40:00,2021,1,28,11,40,3,0
153508,2.4,2.0,2021-01-28 11:47:00,2021,1,28,11,47,3,0
153509,4.65,4.0,2021-01-28 11:48:00,2021,1,28,11,48,3,0
153510,1.25,2.0,2021-01-28 11:49:00,2021,1,28,11,49,3,0
153511,3.3,4.0,2021-01-28 11:52:00,2021,1,28,11,52,3,0
153512,2.0,2.0,2021-01-28 11:55:00,2021,1,28,11,55,3,0
153513,2.8499999999999996,3.0,2021-01-28 12:04:00,2021,1,28,12,4,3,0
153514,0.9,1.0,2021-01-28 12:05:00,2021,1,28,12,5,3,0
153515,0.6,1.0,2021-01-28 12:06:00,2021,1,28,12,6,3,0
153516,1.2,1.0,2021-01-28 12:08:00,2021,1,28,12,8,3,0
153517,3.2,3.0,2021-01-28 12:10:00,2021,1,28,12,10,3,0
153518,0.6,1.0,2021-01-28 12:12:00,2021,1,28,12,12,3,0
153519,2.55,2.0,2021-01-28 12:17:00,2021,1,28,12,17,3,0
153520,12.0,1.0,2021-01-28 12:20:00,2021,1,28,12,20,3,0
153521,6.8,3.0,2021-01-28 12:21:00,2021,1,28,12,21,3,0
153522,1.8,2.0,2021-01-28 12:22:00,2021,1,28,12,22,3,0
153523,0.6,1.0,2021-01-28 12:24:00,2021,1,28,12,24,3,0
153524,1.05,1.0,2021-01-28 12:25:00,2021,1,28,12,25,3,0
153525,2.4,2.0,2021-01-28 12:27:00,2021,1,28,12,27,3,0
153526,1.2,1.0,2021-01-28 12:32:00,2021,1,28,12,32,3,0
153527,1.2,1.0,2021-01-28 12:35:00,2021,1,28,12,35,3,0
153528,2.55,2.0,2021-01-28 12:38:00,2021,1,28,12,38,3,0
153529,2.4,2.0,2021-01-28 12:39:00,2021,1,28,12,39,3,0
153530,1.2,1.0,2021-01-28 12:40:00,2021,1,28,12,40,3,0
153531,2.1,2.0,2021-01-28 12:43:00,2021,1,28,12,43,3,0
153532,3.5999999999999996,3.0,2021-01-28 12:47:00,2021,1,28,12,47,3,0
153533,4.5,5.0,2021-01-28 12:48:00,2021,1,28,12,48,3,0
153534,2.4,2.0,2021-01-28 12:49:00,2021,1,28,12,49,3,0
153535,1.95,2.0,2021-01-28 12:50:00,2021,1,28,12,50,3,0
153536,6.5,1.0,2021-01-28 12:51:00,2021,1,28,12,51,3,0
153537,6.0,2.0,2021-01-28 12:52:00,2021,1,28,12,52,3,0
153538,-6.0,-2.0,2021-01-28 12:53:00,2021,1,28,12,53,3,0
153539,4.5,1.0,2021-01-28 12:53:00,2021,1,28,12,53,3,0
153540,2.4,2.0,2021-01-28 12:54:00,2021,1,28,12,54,3,0
153541,0.9,1.0,2021-01-28 12:54:00,2021,1,28,12,54,3,0
153542,2.55,2.0,2021-01-28 12:56:00,2021,1,28,12,56,3,0
153543,1.2,1.0,2021-01-28 12:56:00,2021,1,28,12,56,3,0
153544,1.05,1.0,2021-01-28 12:57:00,2021,1,28,12,57,3,0
153545,2.25,2.0,2021-01-28 12:57:00,2021,1,28,12,57,3,0
153546,9.600000000000001,9.0,2021-01-28 13:00:00,2021,1,28,13,0,3,0
153547,3.0,1.0,2021-01-28 13:04:00,2021,1,28,13,4,3,0
153548,0.9,1.0,2021-01-28 13:05:00,2021,1,28,13,5,3,0
153549,4.3,4.0,2021-01-28 13:08:00,2021,1,28,13,8,3,0
153550,3.35,3.0,2021-01-28 13:11:00,2021,1,28,13,11,3,0
153551,2.55,2.0,2021-01-28 13:12:00,2021,1,28,13,12,3,0
153552,6.3,2.0,2021-01-28 13:13:00,2021,1,28,13,13,3,0
153553,8.5,2.0,2021-01-28 13:16:00,2021,1,28,13,16,3,0
153554,3.6999999999999997,3.0,2021-01-28 13:17:00,2021,1,28,13,17,3,0
153555,7.5,2.0,2021-01-28 13:18:00,2021,1,28,13,18,3,0
153556,1.8,1.0,2021-01-28 13:19:00,2021,1,28,13,19,3,0
153557,1.2,1.0,2021-01-28 13:21:00,2021,1,28,13,21,3,0
153558,6.5,1.0,2021-01-28 13:25:00,2021,1,28,13,25,3,0
153559,3.5,3.0,2021-01-28 13:26:00,2021,1,28,13,26,3,0
153560,6.0,2.0,2021-01-28 13:38:00,2021,1,28,13,38,3,0
153561,1.8,2.0,2021-01-28 13:39:00,2021,1,28,13,39,3,0
153562,4.8,4.0,2021-01-28 13:40:00,2021,1,28,13,40,3,0
153563,19.5,4.0,2021-01-28 13:42:00,2021,1,28,13,42,3,0
153564,2.55,2.0,2021-01-28 13:43:00,2021,1,28,13,43,3,0
153565,2.4,2.0,2021-01-28 13:45:00,2021,1,28,13,45,3,0
153566,6.5,1.0,2021-01-28 13:52:00,2021,1,28,13,52,3,0
153567,2.1,2.0,2021-01-28 13:57:00,2021,1,28,13,57,3,0
153568,1.15,1.0,2021-01-28 13:57:00,2021,1,28,13,57,3,0
153569,4.5,1.0,2021-01-28 14:03:00,2021,1,28,14,3,3,0
153570,1.2,1.0,2021-01-28 14:04:00,2021,1,28,14,4,3,0
153572,7.2,3.0,2021-01-28 17:12:00,2021,1,28,17,12,3,0
153573,1.25,1.0,2021-01-28 17:15:00,2021,1,28,17,15,3,0
153575,3.3,4.0,2021-01-28 17:40:00,2021,1,28,17,40,3,0
153576,6.3,5.0,2021-01-28 17:44:00,2021,1,28,17,44,3,0
153577,4.8,4.0,2021-01-28 17:47:00,2021,1,28,17,47,3,0
153578,1.2,1.0,2021-01-28 17:48:00,2021,1,28,17,48,3,0
153579,1.2,1.0,2021-01-28 18:02:00,2021,1,28,18,2,3,0
153580,4.8,4.0,2021-01-28 18:08:00,2021,1,28,18,8,3,0
153581,1.2,1.0,2021-01-28 18:12:00,2021,1,28,18,12,3,0
153582,7.5,5.0,2021-01-28 18:14:00,2021,1,28,18,14,3,0
153583,1.25,2.0,2021-01-28 18:18:00,2021,1,28,18,18,3,0
153584,1.2,1.0,2021-01-28 18:20:00,2021,1,28,18,20,3,0
153585,7.0,2.0,2021-01-28 18:22:00,2021,1,28,18,22,3,0
153586,2.0,2.0,2021-01-28 18:25:00,2021,1,28,18,25,3,0
153587,1.2,1.0,2021-01-28 18:26:00,2021,1,28,18,26,3,0
153588,2.1,1.0,2021-01-28 18:28:00,2021,1,28,18,28,3,0
153589,6.0,5.0,2021-01-28 18:29:00,2021,1,28,18,29,3,0
153590,1.2,1.0,2021-01-28 18:36:00,2021,1,28,18,36,3,0
153591,2.5999999999999996,2.0,2021-01-28 18:39:00,2021,1,28,18,39,3,0
153592,1.05,1.0,2021-01-28 18:45:00,2021,1,28,18,45,3,0
153593,1.2,1.0,2021-01-28 18:46:00,2021,1,28,18,46,3,0
153595,6.5,1.0,2021-01-29 08:34:00,2021,1,29,8,34,4,0
153596,2.2,2.0,2021-01-29 08:37:00,2021,1,29,8,37,4,0
153597,13.4,7.0,2021-01-29 08:43:00,2021,1,29,8,43,4,0
153598,0.9,1.0,2021-01-29 08:44:00,2021,1,29,8,44,4,0
153599,5.7,5.0,2021-01-29 08:45:00,2021,1,29,8,45,4,0
153600,2.1,2.0,2021-01-29 08:48:00,2021,1,29,8,48,4,0
153601,8.5,4.0,2021-01-29 08:50:00,2021,1,29,8,50,4,0
153602,7.5,7.0,2021-01-29 09:06:00,2021,1,29,9,6,4,0
153603,0.45,1.0,2021-01-29 09:08:00,2021,1,29,9,8,4,0
153604,2.4,2.0,2021-01-29 09:11:00,2021,1,29,9,11,4,0
153605,2.8,2.0,2021-01-29 09:39:00,2021,1,29,9,39,4,0
153606,2.1,2.0,2021-01-29 09:46:00,2021,1,29,9,46,4,0
153607,7.4,8.0,2021-01-29 09:47:00,2021,1,29,9,47,4,0
153608,1.2,1.0,2021-01-29 09:50:00,2021,1,29,9,50,4,0
153609,1.2,1.0,2021-01-29 09:54:00,2021,1,29,9,54,4,0
153610,1.15,1.0,2021-01-29 09:56:00,2021,1,29,9,56,4,0
153611,0.9,1.0,2021-01-29 09:59:00,2021,1,29,9,59,4,0
153612,2.4,2.0,2021-01-29 10:08:00,2021,1,29,10,8,4,0
153613,0.6,1.0,2021-01-29 10:09:00,2021,1,29,10,9,4,0
153614,1.35,2.0,2021-01-29 10:20:00,2021,1,29,10,20,4,0
153615,1.7999999999999998,2.0,2021-01-29 10:26:00,2021,1,29,10,26,4,0
153616,3.0,1.0,2021-01-29 10:31:00,2021,1,29,10,31,4,0
153617,1.05,1.0,2021-01-29 10:31:00,2021,1,29,10,31,4,0
153618,2.4,2.0,2021-01-29 10:32:00,2021,1,29,10,32,4,0
153619,1.05,1.0,2021-01-29 10:34:00,2021,1,29,10,34,4,0
153620,0.9,1.0,2021-01-29 10:39:00,2021,1,29,10,39,4,0
153621,4.8,4.0,2021-01-29 10:41:00,2021,1,29,10,41,4,0
153622,5.0,4.0,2021-01-29 10:42:00,2021,1,29,10,42,4,0
153623,1.2,1.0,2021-01-29 10:44:00,2021,1,29,10,44,4,0
153624,4.4,4.0,2021-01-29 10:57:00,2021,1,29,10,57,4,0
153625,1.2,1.0,2021-01-29 11:03:00,2021,1,29,11,3,4,0
153626,6.5,1.0,2021-01-29 11:20:00,2021,1,29,11,20,4,0
153627,1.2,1.0,2021-01-29 11:22:00,2021,1,29,11,22,4,0
153628,1.2,1.0,2021-01-29 11:24:00,2021,1,29,11,24,4,0
153629,2.1,2.0,2021-01-29 11:25:00,2021,1,29,11,25,4,0
153630,1.2,1.0,2021-01-29 11:26:00,2021,1,29,11,26,4,0
153631,2.0,2.0,2021-01-29 11:29:00,2021,1,29,11,29,4,0
153632,4.9,3.0,2021-01-29 11:31:00,2021,1,29,11,31,4,0
153633,3.5999999999999996,3.0,2021-01-29 11:37:00,2021,1,29,11,37,4,0
153634,2.4,1.0,2021-01-29 11:44:00,2021,1,29,11,44,4,0
153635,3.5999999999999996,3.0,2021-01-29 11:47:00,2021,1,29,11,47,4,0
153636,2.1500000000000004,2.0,2021-01-29 11:49:00,2021,1,29,11,49,4,0
153637,6.9,4.0,2021-01-29 11:51:00,2021,1,29,11,51,4,0
153638,1.2,1.0,2021-01-29 11:52:00,2021,1,29,11,52,4,0
153639,1.2,1.0,2021-01-29 11:53:00,2021,1,29,11,53,4,0
153640,5.7,2.0,2021-01-29 11:58:00,2021,1,29,11,58,4,0
153641,2.1,2.0,2021-01-29 12:01:00,2021,1,29,12,1,4,0
153642,5.25,5.0,2021-01-29 12:02:00,2021,1,29,12,2,4,0
153643,9.9,5.0,2021-01-29 12:04:00,2021,1,29,12,4,4,0
153644,3.5999999999999996,3.0,2021-01-29 12:05:00,2021,1,29,12,5,4,0
153645,24.9,14.0,2021-01-29 12:07:00,2021,1,29,12,7,4,0
153646,15.75,12.0,2021-01-29 12:15:00,2021,1,29,12,15,4,0
153647,1.05,1.0,2021-01-29 12:16:00,2021,1,29,12,16,4,0
153648,5.4,4.0,2021-01-29 12:16:00,2021,1,29,12,16,4,0
153649,1.2,1.0,2021-01-29 12:19:00,2021,1,29,12,19,4,0
153650,6.2,2.0,2021-01-29 12:19:00,2021,1,29,12,19,4,0
153651,2.15,2.0,2021-01-29 12:20:00,2021,1,29,12,20,4,0
153652,4.2,4.0,2021-01-29 12:22:00,2021,1,29,12,22,4,0
153653,1.4,1.0,2021-01-29 12:26:00,2021,1,29,12,26,4,0
153654,1.65,2.0,2021-01-29 12:27:00,2021,1,29,12,27,4,0
153655,1.15,1.0,2021-01-29 12:28:00,2021,1,29,12,28,4,0
153656,1.2,1.0,2021-01-29 12:29:00,2021,1,29,12,29,4,0
153657,4.8,4.0,2021-01-29 12:30:00,2021,1,29,12,30,4,0
153658,2.4,2.0,2021-01-29 12:32:00,2021,1,29,12,32,4,0
153659,4.8,4.0,2021-01-29 12:33:00,2021,1,29,12,33,4,0
153660,1.05,1.0,2021-01-29 12:33:00,2021,1,29,12,33,4,0
153661,1.2,1.0,2021-01-29 12:35:00,2021,1,29,12,35,4,0
153662,6.5,1.0,2021-01-29 12:36:00,2021,1,29,12,36,4,0
153663,3.6,4.0,2021-01-29 12:38:00,2021,1,29,12,38,4,0
153664,4.6,6.0,2021-01-29 12:39:00,2021,1,29,12,39,4,0
153665,2.4,2.0,2021-01-29 12:45:00,2021,1,29,12,45,4,0
153666,25.4,6.0,2021-01-29 12:45:00,2021,1,29,12,45,4,0
153667,6.5,2.0,2021-01-29 12:49:00,2021,1,29,12,49,4,0
153668,1.2,1.0,2021-01-29 12:53:00,2021,1,29,12,53,4,0
153669,6.5,1.0,2021-01-29 12:54:00,2021,1,29,12,54,4,0
153670,1.2,1.0,2021-01-29 12:55:00,2021,1,29,12,55,4,0
153671,5.75,4.0,2021-01-29 12:58:00,2021,1,29,12,58,4,0
153672,9.0,2.0,2021-01-29 12:59:00,2021,1,29,12,59,4,0
